Citizen_ID,Age,Gender,Annual_Income,Employment_Status,Family_Size,Education_Level,Social_Category,Disability,Rural_Urban,Scheme_Eligibility
3204,30.0,Male,359642.0,Employed,2,Secondary,OBC,No,Rural,1
3205,46.0,Male,367952.0,Unemployed,7,Graduate,OBC,No,Urban,1
3206,48.0,Male,786152.0,Self-employed,3,Secondary,OBC,No,Rural,1
3207,64.0,Male,644729.0,Self-employed,1,Secondary,SC,No,Rural,1
3208,74.0,Male,425987.0,Unemployed,1,Graduate,SC,No,Rural,1
3209,72.0,Male,556775.0,Employed,3,Secondary,OBC,,Rural,1
3210,33.0,Female,,Employed,6,Secondary,SC,No,Rural,0
3211,59.0,Male,,Employed,4,Graduate,OBC,No,Rural,0
3212,79.0,Male,419591.0,Unemployed,1,Graduate,OBC,No,Urban,0
3213,,Female,514702.0,Employed,7,Secondary,General,No,Rural,0
3214,74.0,Male,116896.0,Unemployed,2,Postgraduate,OBC,No,Urban,0
3215,72.0,Male,153431.0,Self-employed,5,Secondary,OBC,No,Rural,1
3216,33.0,Female,465162.0,Unemployed,8,Postgraduate,OBC,,Rural,0
3217,29.0,Female,621308.0,Employed,7,Graduate,SC,No,Rural,1
3218,34.0,Male,255338.0,Employed,8,Secondary,OBC,No,Rural,0
3219,,Female,566915.0,Self-employed,10,Secondary,OBC,No,Urban,0
3220,29.0,Male,858593.0,Employed,6,Secondary,General,No,Rural,0
3221,25.0,Male,77738.0,Employed,7,Secondary,General,No,Urban,0
3222,37.0,Female,709285.0,Employed,9,Graduate,ST,No,Rural,1
3223,20.0,Male,451679.0,Employed,6,Secondary,ST,No,Urban,1
3224,33.0,Male,107153.0,Employed,9,Secondary,OBC,Yes,Rural,0
3225,47.0,Female,788308.0,Self-employed,2,Graduate,OBC,No,Urban,1
3226,62.0,Female,111009.0,Self-employed,2,Secondary,ST,No,Rural,1
3227,40.0,Male,924370.0,Self-employed,2,Graduate,OBC,No,Urban,0
3228,45.0,Female,935978.0,Employed,6,Secondary,OBC,,Urban,0
3229,68.0,Male,534469.0,Self-employed,2,Graduate,OBC,No,Rural,0
3230,57.0,Female,746912.0,Self-employed,3,Graduate,ST,No,Urban,0
3231,71.0,Male,368415.0,Self-employed,8,Graduate,OBC,Yes,Rural,1
3232,22.0,Male,846229.0,Unemployed,8,Primary,General,No,Urban,1
3233,37.0,Male,398274.0,Unemployed,4,Secondary,General,No,Urban,0
3234,57.0,Male,121942.0,Employed,9,Secondary,General,No,Rural,1
3235,73.0,Male,168065.0,Self-employed,8,Secondary,OBC,,Rural,1
3236,61.0,Female,326109.0,Employed,1,Secondary,OBC,No,Urban,0
3237,18.0,Female,325877.0,Employed,8,Graduate,OBC,No,Urban,0
3238,74.0,Male,496439.0,Self-employed,1,Graduate,SC,No,Rural,0
3239,47.0,Male,439326.0,Employed,4,Graduate,SC,,Rural,1
3240,38.0,Male,569790.0,Employed,10,Graduate,SC,No,Rural,1
3241,37.0,Female,732286.0,Self-employed,6,Graduate,OBC,No,Urban,1
3242,23.0,Female,734143.0,Self-employed,7,Postgraduate,OBC,,Rural,0
3243,39.0,Other,657648.0,Employed,10,Graduate,SC,,Urban,0
3244,35.0,Female,217466.0,Self-employed,4,Graduate,OBC,Yes,Rural,1
3245,25.0,Male,420522.0,,8,Postgraduate,OBC,No,Rural,1
3246,56.0,Male,770156.0,Employed,8,,General,No,Rural,0
3247,,Female,340431.0,Employed,9,Graduate,OBC,No,Urban,0
3248,50.0,Female,132104.0,Employed,6,Graduate,SC,No,Rural,0
3249,,Male,735796.0,Employed,4,Graduate,SC,No,Rural,0
3250,33.0,Male,399060.0,Employed,2,Graduate,General,No,Urban,1
3251,29.0,Female,795692.0,Self-employed,7,Postgraduate,ST,No,Urban,0
3252,55.0,Male,516783.0,Unemployed,10,Secondary,OBC,No,Urban,1
3253,69.0,Male,530699.0,Self-employed,3,Graduate,OBC,No,Urban,0
3254,51.0,Female,839620.0,Unemployed,3,Graduate,General,No,Urban,0
3255,78.0,Male,665493.0,Employed,3,Secondary,OBC,,Urban,0
3256,31.0,Male,282321.0,Self-employed,4,Graduate,OBC,No,Rural,0
3257,53.0,Female,933781.0,Self-employed,2,Graduate,OBC,No,Rural,1
3258,50.0,Female,,Employed,5,Secondary,General,,Rural,1
3259,40.0,Other,494842.0,Employed,3,Postgraduate,OBC,,Urban,1
3260,67.0,Male,794067.0,Unemployed,10,Graduate,SC,No,Rural,0
3261,62.0,Male,191879.0,Unemployed,5,Graduate,OBC,No,Urban,0
3262,19.0,Female,60204.0,Self-employed,7,Graduate,OBC,No,Rural,0
3263,58.0,Female,797962.0,Employed,9,Postgraduate,SC,No,Urban,0
3264,38.0,Male,,Employed,2,Postgraduate,OBC,No,Rural,1
3265,19.0,Female,,Employed,9,Graduate,General,No,Urban,0
3266,44.0,Male,152903.0,Unemployed,10,Graduate,OBC,No,Rural,0
3267,74.0,Male,465874.0,Employed,6,Secondary,OBC,No,Urban,0
3268,26.0,Male,873513.0,Employed,6,Graduate,OBC,No,Rural,0
3269,,Male,830975.0,Employed,3,Postgraduate,OBC,No,Rural,1
3270,28.0,Male,609274.0,Unemployed,10,Graduate,OBC,No,Rural,0
3271,20.0,Female,915754.0,Employed,9,Primary,OBC,No,Rural,0
3272,69.0,Female,931251.0,Employed,4,Secondary,SC,,Rural,1
3273,79.0,Female,966447.0,Self-employed,5,Postgraduate,SC,No,Urban,0
3274,40.0,Male,624592.0,Self-employed,3,Graduate,General,Yes,Rural,1
3275,43.0,Male,902024.0,Employed,5,Graduate,General,No,Rural,1
3276,,Male,370692.0,Employed,8,Graduate,ST,,Rural,0
3277,35.0,Male,410591.0,Self-employed,8,Secondary,OBC,No,Rural,0
3278,72.0,Female,,Employed,8,Graduate,General,No,Urban,0
3279,23.0,Female,386239.0,Unemployed,6,Graduate,ST,No,Rural,1
3280,52.0,Female,141594.0,Unemployed,1,Graduate,OBC,No,Urban,1
3281,39.0,Male,400425.0,Employed,10,Secondary,SC,No,Urban,0
3282,60.0,Male,640439.0,Unemployed,6,Graduate,OBC,,Urban,0
3283,32.0,Female,910030.0,Unemployed,10,Secondary,General,No,Rural,1
3284,39.0,Male,864646.0,Employed,7,Postgraduate,General,No,Urban,1
3285,77.0,Female,875177.0,Employed,9,Postgraduate,OBC,No,Rural,1
3286,54.0,Other,552939.0,Self-employed,8,Graduate,OBC,No,Rural,1
3287,69.0,Male,223620.0,,8,Postgraduate,OBC,No,Rural,0
3288,59.0,Female,,,7,Graduate,SC,No,Rural,1
3289,29.0,Female,188056.0,Self-employed,2,Secondary,SC,,Urban,0
3290,64.0,Male,208651.0,Employed,1,Graduate,General,No,Rural,0
3291,66.0,Female,927242.0,Unemployed,2,Secondary,ST,No,Urban,0
3292,59.0,Male,284347.0,Self-employed,6,Graduate,OBC,No,Rural,1
3293,55.0,Male,760293.0,Employed,2,Secondary,OBC,No,Urban,0
3294,35.0,Female,470615.0,Employed,10,Graduate,General,No,Rural,1
3295,62.0,Female,736841.0,Self-employed,4,Graduate,OBC,No,Urban,0
3296,,Male,50944.0,Employed,10,Secondary,OBC,Yes,Urban,1
3297,,Male,668281.0,Employed,3,Secondary,OBC,No,Rural,0
3298,41.0,Female,321258.0,Self-employed,6,Graduate,General,No,Urban,1
3299,59.0,Female,,Self-employed,8,Graduate,OBC,No,Urban,1
3300,47.0,Female,789026.0,Self-employed,6,Graduate,General,No,Rural,0
3301,,Male,258920.0,Employed,2,Secondary,OBC,,Rural,0
3302,23.0,Female,306805.0,Employed,5,Graduate,OBC,No,Urban,1
3303,20.0,Male,344740.0,Employed,6,Graduate,General,No,Rural,0
3304,,Female,678375.0,Unemployed,9,Graduate,General,No,Rural,0
3305,24.0,Male,843339.0,Unemployed,6,Secondary,SC,No,Rural,1
3306,,Female,305035.0,Employed,10,Postgraduate,ST,No,Urban,1
3307,31.0,Male,209186.0,Employed,5,Secondary,General,No,Rural,0
3308,26.0,Male,861441.0,Unemployed,1,Secondary,OBC,No,Urban,0
3309,32.0,Male,396990.0,Employed,10,Graduate,OBC,No,Urban,1
3310,38.0,Male,886673.0,Employed,5,Secondary,OBC,No,Rural,1
3311,52.0,Female,741085.0,Self-employed,5,Postgraduate,OBC,No,Rural,1
3312,19.0,Female,855428.0,Employed,6,Primary,General,,Urban,0
3313,,Female,449263.0,Unemployed,7,Secondary,OBC,No,Urban,1
3314,19.0,Male,340911.0,Self-employed,4,Secondary,OBC,No,Rural,0
3315,52.0,Female,328491.0,Employed,7,Graduate,SC,No,Urban,0
3316,35.0,Female,152063.0,Employed,5,Primary,General,No,Rural,0
3317,31.0,Male,598390.0,Employed,6,Primary,General,No,Rural,1
3318,37.0,Male,578551.0,Self-employed,4,Secondary,General,No,Rural,1
3319,35.0,Female,420729.0,Employed,8,Graduate,OBC,,Rural,1
3320,27.0,Female,117438.0,Unemployed,9,Graduate,OBC,Yes,Rural,1
3321,42.0,Female,146359.0,Self-employed,2,Graduate,General,No,Urban,0
3322,19.0,Male,473756.0,Self-employed,4,Graduate,General,,Urban,0
3323,42.0,Female,704539.0,Employed,8,Secondary,General,,Urban,0
3324,78.0,Male,544087.0,Self-employed,8,Postgraduate,OBC,,Rural,0
3325,71.0,Female,518942.0,Self-employed,9,Graduate,OBC,No,Rural,1
3326,50.0,Female,506985.0,Employed,3,Secondary,General,No,Rural,0
3327,53.0,Male,746203.0,Employed,1,Graduate,OBC,No,Rural,1
3328,48.0,Female,77690.0,Employed,9,Graduate,OBC,No,Rural,1
3329,31.0,Male,577282.0,Employed,1,,OBC,No,Rural,1
3330,18.0,Other,153533.0,Self-employed,3,Primary,OBC,Yes,Urban,0
3331,,Male,117546.0,Employed,3,Primary,General,,Rural,1
3332,33.0,Male,450593.0,Self-employed,9,Graduate,SC,No,Urban,0
3333,71.0,Male,390716.0,Unemployed,1,Primary,General,No,Urban,0
3334,63.0,Male,600755.0,Unemployed,7,Graduate,SC,No,Rural,0
3335,78.0,Male,820878.0,Unemployed,2,Secondary,General,No,Urban,0
3336,69.0,Female,705408.0,Employed,7,Secondary,OBC,No,Rural,0
3337,20.0,Female,218050.0,Self-employed,1,Secondary,General,No,Rural,1
3338,52.0,Female,559082.0,Employed,10,Primary,OBC,No,Rural,1
3339,58.0,Male,563672.0,Employed,10,Secondary,SC,No,Rural,1
3340,23.0,Female,884038.0,Employed,8,Graduate,OBC,No,Rural,0
3341,42.0,Male,934544.0,Self-employed,10,Graduate,General,No,Rural,1
3342,30.0,Female,647702.0,Self-employed,10,Graduate,SC,No,Urban,1
3343,70.0,Male,929577.0,Employed,2,Primary,OBC,,Urban,1
3344,51.0,Female,754582.0,Employed,3,Postgraduate,OBC,No,Urban,0
3345,25.0,Female,622403.0,Unemployed,8,Postgraduate,ST,No,Urban,0
3346,38.0,Female,926038.0,Employed,3,Primary,General,No,Rural,1
3347,51.0,Male,614935.0,Employed,1,Postgraduate,OBC,No,Rural,0
3348,21.0,Male,104607.0,Unemployed,9,Secondary,OBC,No,Rural,0
3349,42.0,Male,500626.0,Employed,8,Graduate,ST,No,Rural,0
3350,32.0,Female,71996.0,Employed,4,Secondary,ST,No,Rural,0
3351,21.0,Female,133697.0,Employed,8,Graduate,SC,No,Urban,1
3352,62.0,Male,358166.0,Employed,5,Graduate,OBC,No,Rural,1
3353,77.0,Female,876580.0,Employed,3,Secondary,OBC,No,Rural,0
3354,29.0,Female,642052.0,Employed,1,Graduate,SC,No,Rural,0
3355,49.0,Female,928333.0,Employed,10,Graduate,General,No,Urban,0
3356,49.0,Male,402868.0,Employed,5,Graduate,OBC,No,Urban,0
3357,45.0,Male,961198.0,Unemployed,6,Postgraduate,SC,No,Rural,0
3358,30.0,Male,289190.0,Self-employed,4,Postgraduate,SC,No,Rural,1
3359,48.0,Female,58888.0,Employed,7,Postgraduate,SC,No,Rural,0
3360,31.0,Male,794026.0,Self-employed,3,Postgraduate,ST,No,Rural,0
3361,37.0,Female,485413.0,Employed,7,Secondary,OBC,No,Urban,0
3362,35.0,Female,271432.0,Employed,1,Secondary,General,No,Urban,0
3363,46.0,Female,411085.0,Employed,7,Secondary,General,No,Urban,0
3364,77.0,Female,991978.0,Employed,1,Postgraduate,General,No,Rural,0
3365,80.0,Male,329477.0,Unemployed,1,Secondary,OBC,No,Urban,0
3366,23.0,Male,551616.0,Employed,2,Secondary,OBC,,Rural,1
3367,49.0,Female,610643.0,Employed,2,Secondary,General,No,Rural,0
3368,46.0,Male,280487.0,Self-employed,4,Secondary,OBC,No,Rural,1
3369,60.0,Male,703974.0,Employed,1,Secondary,OBC,Yes,Urban,1
3370,79.0,Male,517119.0,Employed,4,Graduate,OBC,No,Urban,1
3371,19.0,Male,736505.0,Employed,2,Primary,OBC,No,Rural,0
3372,77.0,Male,823890.0,Employed,4,Graduate,OBC,No,Urban,0
3373,40.0,Female,299434.0,Employed,4,Graduate,General,No,Rural,1
3374,36.0,Female,939602.0,Employed,9,Graduate,SC,No,Urban,1
3375,48.0,Female,387819.0,Employed,9,Secondary,SC,No,Urban,0
3376,68.0,Male,230926.0,Employed,1,Postgraduate,OBC,No,Rural,0
3377,,Male,641952.0,Unemployed,5,Graduate,ST,,Rural,0
3378,36.0,Male,550638.0,Unemployed,7,Primary,OBC,,Rural,0
3379,51.0,Female,660441.0,Self-employed,4,Graduate,OBC,No,Urban,1
3380,27.0,Male,667904.0,Self-employed,5,Graduate,OBC,No,Rural,0
3381,42.0,Female,871717.0,Self-employed,2,Graduate,OBC,Yes,Rural,0
3382,,Female,306349.0,Unemployed,3,Primary,OBC,No,Rural,0
3383,79.0,Male,460749.0,Unemployed,7,Graduate,OBC,No,Rural,0
3384,28.0,Male,621284.0,Employed,10,Graduate,OBC,,Urban,0
3385,67.0,Other,359091.0,Unemployed,7,Secondary,ST,Yes,Urban,1
3386,78.0,Other,471172.0,Employed,4,Graduate,OBC,No,Urban,1
3387,48.0,Male,887462.0,Self-employed,1,Secondary,OBC,No,Rural,1
3388,,Male,501813.0,Employed,1,Graduate,OBC,,Urban,0
3389,32.0,Other,,Unemployed,4,Secondary,ST,No,Rural,0
3390,26.0,Male,,Employed,4,Secondary,OBC,No,Rural,0
3391,40.0,Male,279685.0,Employed,6,Postgraduate,General,No,Rural,1
3392,36.0,Male,377608.0,Employed,7,Graduate,ST,,Urban,1
3393,26.0,Female,702307.0,Employed,9,Secondary,OBC,No,Urban,0
3394,52.0,Male,185024.0,Employed,9,Graduate,General,,Rural,0
3395,38.0,Male,,Employed,10,Graduate,OBC,No,Urban,1
3396,26.0,Male,694742.0,Employed,5,Graduate,SC,No,Urban,0
3397,45.0,Female,,Employed,10,Graduate,SC,No,Rural,1
3398,79.0,Other,424319.0,Self-employed,3,Graduate,SC,No,Rural,1
3399,63.0,Female,354604.0,Employed,3,Postgraduate,SC,No,Rural,1
3400,68.0,Female,203868.0,Employed,6,Graduate,General,No,Rural,0
3401,24.0,Female,212818.0,Self-employed,1,Secondary,ST,No,Urban,0
3402,33.0,Male,530001.0,Employed,7,Graduate,OBC,,Urban,0
3403,33.0,Male,50015.0,Employed,3,Graduate,SC,No,Rural,1
3404,77.0,Female,886189.0,Employed,5,Graduate,ST,No,Rural,0
3405,50.0,Male,207029.0,Self-employed,7,Primary,ST,No,Rural,0
3406,21.0,Male,655829.0,Employed,7,Graduate,ST,No,Rural,0
3407,21.0,Female,595580.0,,9,Secondary,SC,No,Urban,0
3408,56.0,Male,434838.0,Unemployed,1,Secondary,OBC,No,Rural,1
3409,57.0,Male,212948.0,Employed,3,Secondary,OBC,No,Rural,1
3410,34.0,Other,766087.0,Self-employed,9,Graduate,SC,No,Rural,1
3411,54.0,Female,97046.0,Employed,8,Secondary,General,No,Urban,1
3412,56.0,Male,589105.0,Employed,2,Graduate,ST,,Rural,0
3413,77.0,Other,59759.0,Unemployed,8,Graduate,ST,No,Rural,1
3414,69.0,Female,229504.0,Employed,8,Graduate,General,No,Rural,0
3415,46.0,Female,318556.0,Self-employed,2,Graduate,General,No,Rural,0
3416,69.0,Male,500973.0,Self-employed,8,Secondary,General,,Urban,0
3417,,Male,332648.0,Employed,3,Secondary,SC,No,Rural,1
3418,77.0,Female,420644.0,Self-employed,7,Graduate,General,,Urban,0
3419,55.0,Female,320651.0,,9,Graduate,OBC,No,Rural,1
3420,56.0,Female,71050.0,Self-employed,4,Graduate,OBC,No,Rural,1
3421,67.0,Male,448036.0,Employed,6,Graduate,General,No,Rural,0
3422,80.0,Male,975339.0,Employed,9,Primary,General,No,Urban,0
3423,54.0,Female,536383.0,Employed,5,Graduate,OBC,No,Urban,1
3424,69.0,Male,150153.0,Employed,1,Primary,General,No,Rural,0
3425,80.0,Female,850019.0,Employed,3,Postgraduate,OBC,No,Rural,1
3426,79.0,Male,281329.0,Self-employed,9,Secondary,OBC,No,Rural,0
3427,,Male,632020.0,Self-employed,3,Graduate,SC,No,Urban,1
3428,52.0,Female,626209.0,Employed,10,Primary,General,No,Rural,1
3429,24.0,Female,488715.0,Employed,2,Postgraduate,OBC,No,Rural,0
3430,44.0,Male,692022.0,Self-employed,4,Postgraduate,General,Yes,Urban,0
3431,45.0,Male,966536.0,Employed,5,Secondary,OBC,,Rural,0
3432,39.0,Female,187912.0,Employed,7,Secondary,General,No,Urban,0
3433,31.0,Male,546586.0,Employed,7,Primary,OBC,No,Urban,1
3434,24.0,Female,605728.0,Employed,9,,OBC,No,Urban,0
3435,,Other,609471.0,Employed,8,Secondary,General,No,Urban,1
3436,78.0,Male,932604.0,Unemployed,2,Graduate,SC,No,Rural,1
3437,39.0,Female,707749.0,Unemployed,8,Primary,OBC,No,Rural,1
3438,22.0,Male,688803.0,Employed,8,Graduate,OBC,No,Rural,0
3439,79.0,Female,435327.0,Self-employed,5,,OBC,,Urban,0
3440,72.0,Male,,Employed,3,Graduate,OBC,No,Rural,1
3441,19.0,Other,794821.0,Employed,9,Graduate,ST,No,Rural,1
3442,79.0,Male,689791.0,Employed,7,Primary,ST,No,Urban,0
3443,44.0,Male,89023.0,Employed,1,Graduate,General,No,Urban,0
3444,38.0,Other,231101.0,Employed,8,Graduate,General,No,Rural,0
3445,71.0,Female,352085.0,Employed,10,Graduate,General,No,Rural,1
3446,55.0,Female,497166.0,Employed,5,Secondary,SC,No,Rural,1
3447,32.0,Male,958109.0,Employed,6,Graduate,General,No,Rural,0
3448,38.0,Female,792319.0,Unemployed,9,Postgraduate,OBC,Yes,Rural,1
3449,27.0,Male,126054.0,Unemployed,10,Postgraduate,General,No,Rural,0
3450,40.0,Male,377507.0,Employed,8,Graduate,OBC,No,Rural,1
3451,75.0,Female,551772.0,Unemployed,3,Graduate,SC,No,Rural,1
3452,,Male,636030.0,Self-employed,5,Secondary,OBC,No,Rural,1
3453,56.0,Female,541112.0,Unemployed,4,Primary,OBC,No,Urban,1
3454,22.0,Female,619503.0,Employed,1,Graduate,General,Yes,Rural,0
3455,18.0,Female,884289.0,Employed,5,Secondary,General,No,Rural,1
3456,30.0,Female,891908.0,Self-employed,10,Secondary,OBC,No,Rural,1
3457,38.0,Female,209245.0,Employed,7,Postgraduate,General,No,Urban,1
3458,43.0,Male,452611.0,Employed,1,Postgraduate,OBC,No,Urban,0
3459,67.0,Female,896200.0,Employed,4,Postgraduate,SC,No,Rural,0
3460,62.0,Male,291443.0,Unemployed,6,Secondary,OBC,No,Urban,0
3461,38.0,Male,527959.0,Unemployed,9,Postgraduate,ST,No,Rural,0
3462,70.0,Female,153591.0,Employed,8,Secondary,SC,No,Rural,0
3463,35.0,Female,299045.0,Employed,2,Graduate,ST,No,Rural,0
3464,54.0,Female,620517.0,Self-employed,3,Graduate,ST,No,Rural,1
3465,62.0,Male,994143.0,Employed,10,Graduate,SC,No,Urban,1
3466,49.0,Female,948138.0,Employed,5,Postgraduate,General,,Rural,0
3467,53.0,Male,112583.0,Employed,7,Secondary,SC,,Urban,0
3468,34.0,Female,305931.0,Self-employed,3,Graduate,OBC,No,Rural,1
3469,52.0,Female,,Unemployed,7,Primary,OBC,No,Rural,0
3470,66.0,Female,700299.0,Self-employed,5,Postgraduate,SC,No,Rural,1
3471,77.0,Male,516185.0,Employed,10,Graduate,General,No,Rural,1
3472,28.0,Male,342248.0,Employed,6,Graduate,OBC,No,Urban,0
3473,80.0,Male,814948.0,Employed,6,Graduate,General,No,Urban,1
3474,38.0,Female,874026.0,Self-employed,4,Graduate,OBC,,Rural,0
3475,69.0,Female,315808.0,Employed,8,Graduate,General,No,Rural,0
3476,72.0,Male,846960.0,Employed,9,Secondary,General,No,Rural,1
3477,70.0,Female,733550.0,Unemployed,2,Graduate,OBC,,Urban,1
3478,43.0,Female,771393.0,Employed,9,Postgraduate,OBC,No,Rural,1
3479,79.0,Female,504377.0,Employed,4,Graduate,OBC,No,Rural,1
3480,21.0,Female,778537.0,Self-employed,6,Secondary,General,No,Rural,1
3481,51.0,Female,702692.0,,7,Primary,ST,No,Rural,1
3482,69.0,Male,251664.0,Employed,4,Graduate,OBC,Yes,Urban,1
3483,65.0,Male,345043.0,Employed,8,Graduate,SC,No,Rural,1
3484,77.0,Male,907411.0,Employed,10,Secondary,General,,Urban,0
3485,35.0,Other,591529.0,Employed,8,Graduate,OBC,No,Urban,1
3486,57.0,Female,882643.0,Unemployed,1,Postgraduate,General,No,Urban,0
3487,52.0,Female,637760.0,Employed,8,Graduate,General,No,Urban,0
3488,58.0,Male,255320.0,Self-employed,10,Secondary,OBC,No,Urban,0
3489,46.0,Male,81346.0,Employed,3,Postgraduate,OBC,No,Rural,0
3490,69.0,Male,655484.0,Employed,5,Graduate,OBC,,Rural,0
3491,46.0,Male,416595.0,Employed,10,Graduate,OBC,No,Rural,0
3492,55.0,Female,782484.0,Unemployed,8,Secondary,OBC,No,Rural,1
3493,59.0,Other,939340.0,Employed,6,Graduate,SC,No,Rural,0
3494,38.0,Female,485436.0,Self-employed,4,Graduate,OBC,No,Rural,0
3495,59.0,Female,,Unemployed,4,Graduate,General,No,Rural,1
3496,30.0,Male,885599.0,Self-employed,4,Secondary,ST,No,Rural,1
3497,66.0,Male,872805.0,Unemployed,6,Graduate,General,No,Urban,0
3498,58.0,Male,903575.0,Employed,7,Secondary,SC,,Urban,1
3499,34.0,Female,694911.0,Self-employed,5,Secondary,OBC,No,Urban,1
3500,73.0,Female,946445.0,Self-employed,10,Graduate,SC,No,Rural,0
3501,26.0,Male,52016.0,Self-employed,8,Postgraduate,OBC,,Rural,1
3502,58.0,Male,905542.0,Employed,7,Secondary,SC,No,Rural,1
3503,18.0,Male,573195.0,Unemployed,8,Secondary,OBC,Yes,Rural,1
3504,19.0,Male,581562.0,Employed,4,Graduate,OBC,No,Rural,0
3505,77.0,Male,65748.0,Employed,8,Graduate,General,No,Urban,0
3506,65.0,Male,463391.0,Unemployed,6,Graduate,OBC,No,Urban,0
3507,46.0,Male,547926.0,Self-employed,3,Primary,General,No,Rural,0
3508,50.0,Female,586114.0,Employed,8,Primary,General,No,Urban,0
3509,27.0,Female,919440.0,Self-employed,7,Graduate,SC,No,Urban,0
3510,67.0,Male,703576.0,Employed,10,Graduate,ST,No,Urban,0
3511,75.0,Male,477345.0,Employed,5,Postgraduate,SC,No,Rural,0
3512,77.0,Male,251081.0,Employed,4,Graduate,OBC,,Urban,0
3513,57.0,Male,825342.0,Employed,1,Graduate,OBC,No,Rural,0
3514,38.0,Male,466706.0,,10,Postgraduate,General,No,Rural,0
3515,45.0,Female,942055.0,Employed,3,Secondary,OBC,,Urban,1
3516,28.0,Female,222507.0,Employed,2,Graduate,General,No,Rural,1
3517,72.0,Female,780377.0,Employed,8,Primary,ST,No,Urban,0
3518,51.0,Male,976024.0,Employed,8,Secondary,SC,No,Urban,0
3519,25.0,Female,570140.0,Self-employed,5,Secondary,General,No,Rural,0
3520,76.0,Male,273023.0,Employed,5,,ST,No,Rural,1
3521,39.0,Male,395250.0,Employed,4,Postgraduate,General,,Rural,0
3522,25.0,Female,767237.0,Self-employed,1,Graduate,SC,No,Rural,0
3523,66.0,Female,987302.0,Employed,1,Postgraduate,General,No,Rural,0
3524,32.0,Female,366782.0,Self-employed,6,Graduate,General,No,Rural,0
3525,34.0,Female,119072.0,Employed,4,Graduate,OBC,Yes,Rural,0
3526,77.0,Female,117309.0,Employed,4,Primary,General,No,Urban,1
3527,40.0,Female,210966.0,Self-employed,3,Graduate,OBC,No,Rural,0
3528,41.0,Female,551775.0,Self-employed,9,Graduate,SC,No,Urban,1
3529,62.0,Female,436868.0,Employed,3,Primary,SC,No,Rural,1
3530,36.0,Female,235639.0,Unemployed,8,Graduate,ST,,Rural,0
3531,22.0,Other,964275.0,Self-employed,2,Secondary,OBC,,Urban,0
3532,49.0,Female,609614.0,Employed,4,Graduate,General,No,Rural,0
3533,61.0,Male,760419.0,Employed,1,Graduate,SC,No,Urban,1
3534,18.0,Female,841511.0,Employed,5,Postgraduate,General,No,Urban,0
3535,40.0,Male,993342.0,Employed,2,Primary,General,Yes,Urban,0
3536,54.0,Male,433556.0,Employed,1,Graduate,General,No,Rural,0
3537,25.0,Male,661628.0,Self-employed,1,Graduate,General,No,Urban,0
3538,30.0,Female,921643.0,Employed,2,Primary,General,No,Urban,0
3539,25.0,Female,468810.0,Self-employed,5,Graduate,OBC,No,Rural,1
3540,74.0,Male,354893.0,Employed,9,Secondary,OBC,No,Urban,1
3541,40.0,Male,741652.0,Employed,6,Secondary,OBC,No,Rural,1
3542,60.0,Male,692480.0,Unemployed,4,Secondary,SC,No,Rural,0
3543,18.0,Female,910966.0,Employed,3,Graduate,SC,No,Rural,0
3544,62.0,Male,301749.0,Employed,8,Secondary,OBC,,Rural,0
3545,68.0,Male,915665.0,Employed,3,Graduate,SC,No,Rural,1
3546,41.0,Male,626106.0,Unemployed,1,Secondary,General,No,Rural,1
3547,52.0,Female,948342.0,Employed,4,Secondary,OBC,No,Rural,0
3548,41.0,Male,587717.0,Employed,5,Secondary,OBC,,Rural,1
3549,34.0,Female,632036.0,Self-employed,5,Graduate,SC,No,Urban,1
3550,22.0,Male,623095.0,Self-employed,5,Secondary,OBC,No,Rural,1
3551,37.0,Female,319284.0,Employed,8,Primary,OBC,No,Urban,1
3552,38.0,Male,375370.0,Employed,8,Graduate,SC,No,Rural,0
3553,57.0,Female,812449.0,Unemployed,4,Graduate,General,No,Urban,0
3554,75.0,Male,458117.0,Self-employed,9,Secondary,ST,No,Rural,1
3555,48.0,Female,925247.0,Employed,1,Graduate,OBC,No,Rural,1
3556,63.0,Female,864957.0,Employed,5,Primary,SC,,Urban,1
3557,53.0,Female,332635.0,Self-employed,5,Graduate,General,No,Urban,1
3558,28.0,Female,,Self-employed,5,Secondary,OBC,No,Urban,0
3559,69.0,Male,216052.0,Unemployed,8,Secondary,OBC,No,Rural,0
